texto,categoria
"Saúde da conta Boa noite. Hoje dia 24/01/2025 reparei que a saúde da minha conta está no amarelo . Bem, vou explicar por aqui o que aconteceu já que tentei resolver dentro do aplicativo ifood entregador, porém não me dá a opção correta para entrar em contato com o suporte .No dia 19/01/2025 domingo fui em uma drogaria pegar um perdido .  A drogaria pede para fazer a leitura do QR code no balcão e informar o código de saída no balcão e ir para o caixa retirar o pedido e assinar um papel também . Então dei saída no pedido consorme o procedimento desta drogaria , ao ir para o caixa falaram  que a funcionária do caixa   entregou o pedido para outro parceiro por engano  , e a drogaria não tinha mais deste produto . Perguntei como eles iriam resolver já que eles entregam o pedido a outro motoboy . Então a funcionária do balcão que pediu para eu dar saída no pedido mandou mensagem para o gerente dela que não estava na loja e disse que iria olhar o caso, isto em um final de semana ,domingo por volta das 17 horas da tarde  . O suporte do ifood depois que eu entregador dou saída no pedido me dá a opção de problema com o veículo  ou área de risco que não era o caso . Então o cliente entrou em contato comigo pelo chat pois percebeu na localização que eu não saia do local, pedir para conversar comigo e com a funcionária da drogaria para explicar o que ocorreu . Então ele foi muito compreensível falou que iria cancelar o pedido porém que teria de esperar o tempo de atraso no aplicativo ifood . O pedido foi cancelado e eu permaneci na drogaria todo o tempo.  Quando cancelou não gerou rota de devolução e nem caiu o saldo do valor da corrida   no aplicativo .da a entender que eu fiquei com o produto. Porém deste o ocorrido venho monitorando a saúde da conta ,e esperando se alguém do ifood iria entrar em contato comigo ,pois isto nunca me aconteceu. E estou explicando por aqui. Trabalho de forma honesta e [Editado pelo Reclame Aqui] não faz parte de minha índole. Espero que por aqui consiga ser esclarecido",Problemas com App
"Mais de 1h de espera por um pedido que nem foi preparado Fiquei esperando mais de 1h por um pedido que não foi entregue. Pior, nem tinha sido preparado. O Habib's aceitou o pedido (5664) e me fez esperar todo o tempo informado atoa. Descaso total. O entregador ficou aguardando na loja de bobeira também, sendo que poderia ter feito outras entregas. O entregador tirou foto do restaurante mostrando que não tinha nenhum pedido meu. Ifood, não aceito R$ 15 de voucher como retratação como foi oferecido, o que foi feito foi gravíssimo, o restaurante aceitar o pedido, nem preparar, fazer o cliente esperar por mais de 1h atoa e depois o entregador mostrar que estavam fechando, nem sequer estavam dispostos a corrigir o erro gravíssimo. Vocês deveriam fazer eles me entregarem o pedido que eu fiz, de graça, porque o descaso foi muito grande. Eu tendo assinatura do Clube para passar por transtornos como esse e não ter a devida a retratação de direito, me faz pensar em cancelar, a empresa oferecer R$ 15 por todo o transtorno causado é fazer pouco caso do transtorno que o restaurante cadastrado com vocês fez.",Problemas com Loja
"Abri um chamado a duas semanas e até agora nada Abri um chamado a duas semanas e até agora não obtive resposta. Tenho duas lojas no ifood, uma no cnpj 38.251.236/000173 outra no cnpj do meu sócio 47.715.427/0001-30 , o que acontece é que queriamos inverter o cnpj das lojas, pois na hora de pedir maquina de cartão entre outros está dando conflito. Abri uns 2 chamados e até agora o setor responsável não entrou em contato, não há nenhum número que possa ligar e disseram que em 72h entrariam em contato, mas ja se passaram 2 semanas e nada. Acredito ser uma coisa simples de resolver.",Problemas com Loja
"Falta de combustível Estava trabalhando como sempre no Ifood, fazendo a 9 entrega, porém não tinha tanto dinheiro para abastecer antes de começar a trabalhar, coloquei meus únicos 20 reais que eu tinha, no meio da minha última entrega a gasolina acabou, tive que solicitar o seguro e. Om isso leva um tempo para ser atendido, e informei o Ifood que estava sem gasolina para o cliente não reclamar, porém o Ifood me bloqueia por 16 horas e ainda coloca minha ação como comportamento, vão se fuder, vocês dão a ferramenta e ainda me classifica desta forma sendo que é a primeira fez que uso esse recurso, vou processar vocês por abuso de poder e danos morais seus filhos de uma [Editado pelo Reclame Aqui], a última vez fiquei 30 dias bloqueado por que sofri um acidente e tive que relatar e depois de um discurso de vocês que sentia muito pelo que ocorreu comigo me bloqueou e tirou minha única fonte de renda por 30 dias, vou entrar com processo contra a plataforma, última vez que fico calado com essa situação.",Problemas com App
"DESATIVADO IFOOD Boa noite, queria deixar minha reclamação aqui sobre minha conta no ifood entregadores, eu sempre rodei no ifood por um bom tempo e fiz minhas entregas sem nenhum problema, por destino da vida eu arranjei um trabalho fixo e parei de rodar no ifood até aí tudo bem. Agora estou tentando entrar na minha conta no ifood para poder trabalhar e sustentar minha família e simplesmente qnd fui acessar minhas conta está bloqueada sem eu nem saber o motivo. Sempre fiz minhas entregas no padrão e poq parei de trabalhar por um tempo fui bloqueado. Queria deixar minha reclamação aqui.",Problemas com App
PEDIDO NÃO ENTREGUE Realizei um pedido junto ao iFood. O pedido não só não foi entregue no prazo máximo como nunca saiu do status em preparação.Tentei contato com a plataforma e não consegui acesso. Apenas me direcionou para chat com o restaurante mas nada foi resolvido.Completo descaso com o consumidor.,Problemas com App
Repasse suspensos Não estou conseguindo receber nenhum repassa do Ifood e já abri chamado e não tenho retorno já arrumei os documentos que precisa mandei e nada até agora,Problemas com Financeiro
"Desativado Minha conta foi desativada por relato de que algumas entregas com confirmação de código não foi entregue ao cliente mais porém teve um ocorrido no dia 12 de janeiro que não fui até o endereço do cliente por questão de segurança pois eu entrei em contato com o suporte e informei sobre localização considerando perigoso mais mesmo assim o pai do cliente veio até mim e levou o pedido com código de coleta informado passei pro suporte e eles não concluiu pra mim fiquei até tarde da noite esperando o suporte mim responder dormi acordei e a rota tava na tela só depois das 11:00 da manhã que sumiuE hoje a noite fui abrir o app pra entrega e tava desativado minha conta e não tinha nenhum alerta que minha conta podia ser bloqueado porque quando acontece qualquer errinho nosso já vem alerta de bloqueio,meu score tava no 3 saúde da conta no verde o life cheio avaliações de clientes tempo de coleta e entrega tudo certo sem atraso e do nada eles desativa minha conta!!",Problemas com App
"ENTREGAR SÓ ENTRA ONDE QUER? Boa noite! Fiz diversos pedidos e agora os entregadores so entregam na portaria do condomínio pois bem , agora tenho que sair do meu Ap e ir até a portaria buscar meus iten mais a plataforma iFood diz que agora a norma é essa , sendo que ontem mesmo um entregador do IFood foi entregar no 11 andar na casa de um amigo que fica na Barra da Tijuca , e agora minutos depois teve entregador no condomínio resumo eles vão onde querem? Não estou culpando eles e sim a plataforma de por uma norma maluca como essa , então tem que ser dois pesos e duas medidas ou entrega no ap ou não entrega. Esse país é uma bagunça mesmo e só dão valor para aqueles quem tem poder aquisitivo alto. Estão perdendo vários clientes aqui no condomínio. Brasilsilllll",Problemas com App
"Saúde da conta Boa noite. Hoje dia 24/01/2025 reparei que a saúde da minha conta está no amarelo . Bem, vou explicar por aqui o que aconteceu já que tentei resolver dentro do aplicativo ifood entregador, porém não me dá a opção correta para entrar em contato com o suporte .No dia 19/01/2025 domingo fui em uma drogaria pegar um perdido .  A drogaria pede para fazer a leitura do QR code no balcão e informar o código de saída no balcão e ir para o caixa retirar o pedido e assinar um papel também . Então dei saída no pedido consorme o procedimento desta drogaria , ao ir para o caixa falaram  que a funcionária do caixa   entregou o pedido para outro parceiro por engano  , e a drogaria não tinha mais deste produto . Perguntei como eles iriam resolver já que eles entregam o pedido a outro motoboy . Então a funcionária do balcão que pediu para eu dar saída no pedido mandou mensagem para o gerente dela que não estava na loja e disse que iria olhar o caso, isto em um final de semana ,domingo por volta das 17 horas da tarde  . O suporte do ifood depois que eu entregador dou saída no pedido me dá a opção de problema com o veículo  ou área de risco que não era o caso . Então o cliente entrou em contato comigo pelo chat pois percebeu na localização que eu não saia do local, pedir para conversar comigo e com a funcionária da drogaria para explicar o que ocorreu . Então ele foi muito compreensível falou que iria cancelar o pedido porém que teria de esperar o tempo de atraso no aplicativo ifood . O pedido foi cancelado e eu permaneci na drogaria todo o tempo.  Quando cancelou não gerou rota de devolução e nem caiu o saldo do valor da corrida   no aplicativo .da a entender que eu fiquei com o produto. Porém deste o ocorrido venho monitorando a saúde da conta ,e esperando se alguém do ifood iria entrar em contato comigo ,pois isto nunca me aconteceu. E estou explicando por aqui. Trabalho de forma honesta e [Editado pelo Reclame Aqui] não faz parte de minha índole. Espero que por aqui consiga ser esclarecido",Problemas com App
"minha conta foi limitada devido a um erro de um restaurante!!! Claro, aqui está uma versão mais simples e direta:Olá, pessoal, tudo bem?Estou entrando em contato porque minha conta foi limitada há mais de um mes por causa de uma entrega em que o restaurante não entregou todos os intens do pedido de um cliente. Entendo que isso é uma medida de prevenção contra [Editado pelo Reclame Aqui], mas nesse caso o erro foi do restaurante, e não meu. logo apos esse incidente por parte do restaurante, a minha conta diminuiu drasticamente o numero de pedidos, chegando ao extremo de em um dia tocar apenas uma vez, e somente rotas de devolução.Sou entregador desde 2020, sempre fiz meu trabalho com honestidade e nunca tive problemas. Agora já faz mais de um mês que só recebo rotas de devolução, o que está prejudicando muito a minha renda, que depende totalmente do app.Já tentei falar com o suporte várias vezes, mas só recebo as mesmas respostas automáticas dizendo que é devido a falta de  demanda, meu irmao tambem possui conta no app e trabalha na mesma regiao que eu, e a conta dele toca normalmente, enquanto a minha fica horas sem tocar. Peço, por favor, que meu caso seja encaminhado para o time revesponsál, porque preciso que minha conta volte ao normal o mais rápido possível.Conto com a ajuda de vocês!Obrigado,",Problemas com App
"Abri um chamado a duas semanas e até agora nada Abri um chamado a duas semanas e até agora não obtive resposta. Tenho duas lojas no ifood, uma no cnpj 38.251.236/000173 outra no cnpj do meu sócio 47.715.427/0001-30 , o que acontece é que queriamos inverter o cnpj das lojas, pois na hora de pedir maquina de cartão entre outros está dando conflito. Abri uns 2 chamados e até agora o setor responsável não entrou em contato, não há nenhum número que possa ligar e disseram que em 72h entrariam em contato, mas ja se passaram 2 semanas e nada. Acredito ser uma coisa simples de resolver.",Problemas com Loja
"Falta de combustível Estava trabalhando como sempre no Ifood, fazendo a 9 entrega, porém não tinha tanto dinheiro para abastecer antes de começar a trabalhar, coloquei meus únicos 20 reais que eu tinha, no meio da minha última entrega a gasolina acabou, tive que solicitar o seguro e. Om isso leva um tempo para ser atendido, e informei o Ifood que estava sem gasolina para o cliente não reclamar, porém o Ifood me bloqueia por 16 horas e ainda coloca minha ação como comportamento, vão se fuder, vocês dão a ferramenta e ainda me classifica desta forma sendo que é a primeira fez que uso esse recurso, vou processar vocês por abuso de poder e danos morais seus filhos de uma [Editado pelo Reclame Aqui], a última vez fiquei 30 dias bloqueado por que sofri um acidente e tive que relatar e depois de um discurso de vocês que sentia muito pelo que ocorreu comigo me bloqueou e tirou minha única fonte de renda por 30 dias, vou entrar com processo contra a plataforma, última vez que fico calado com essa situação.",Problemas com App
